Date,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ,RR,SS,TT,UU,VV,WW,XX,YY,ZZ
2000-03-04,91.38,259.54,195.47,320.1,210.77,265.23,89.92,229.89,172.42,207.97,125.81,64.19,181.54,131.16,355.64,103.9,124.39,113.38,91.71,165.14,52.73,159.16,134.29,114.98,69.99,59.62,83.21,56.17,45.06,314.24,84.27,280.24,90.61,297.94,45.69,309.16,88.15,213.02,144.77,226.03,83.16,95.04,115.78,131.15,222.28,136.6,343.34,299.61,253.29,118.25,71.41,257.96
2000-03-05,91.82,259.23,193.95,322.94,214.12,260.85,89.41,229.53,172.15,209.15,125.1,64.06,179.55,130.86,356.63,103.99,125.26,114.07,91.79,166.14,53.16,156.88,133.68,115.4,69.48,59.55,82.56,56.73,44.64,316.08,85.65,279.92,92.62,297.23,45.26,313.04,88.12,214.85,143.74,228.35,83.26,95.62,115.66,133.53,221.31,137.26,345.66,304.98,251.7,118.24,70.09,257.58
2000-03-06,91.63,264.71,198.17,326.39,217.26,263.92,88.9,231.88,175.56,208.39,125.46,64.14,179.56,132.82,356.37,103.61,126.57,115.76,92.3,165.09,52.51,154.96,134.88,114.86,69.23,59.55,83.48,55.54,44.43,313.83,85.22,276.56,93.23,298.0,45.01,311.24,88.62,219.47,139.65,225.72,82.64,96.25,114.87,135.45,224.32,136.43,346.34,303.61,252.29,117.95,70.84,257.35
2000-03-07,91.37,264.16,198.87,323.76,216.07,262.28,89.57,232.02,177.68,210.44,122.46,64.09,177.13,132.05,354.32,103.65,125.52,116.29,90.95,164.94,52.98,155.62,135.53,115.9,68.49,58.49,84.25,56.03,44.19,311.47,83.85,280.89,93.88,301.31,45.57,314.19,87.83,217.89,137.49,226.97,81.29,97.02,113.53,133.63,221.86,136.51,344.62,302.94,247.52,119.03,71.77,256.92
2000-03-08,91.73,265.5,198.16,325.96,217.31,264.67,87.33,234.87,179.79,210.6,122.71,64.09,176.44,132.37,357.68,105.35,123.43,116.75,90.52,164.42,52.87,154.87,134.87,115.68,68.9,57.92,83.8,56.53,45.01,309.2,83.65,279.76,94.44,301.69,45.44,319.27,87.5,216.81,135.39,228.46,79.74,96.9,113.82,135.17,222.72,139.98,346.64,302.51,249.8,119.81,72.52,253.44
2000-03-09,92.91,267.7,199.84,326.06,218.64,259.15,86.9,231.07,180.38,212.36,122.87,64.43,178.83,132.66,356.66,104.1,122.73,117.01,91.68,160.99,52.85,157.43,134.76,116.9,69.63,57.57,84.82,57.97,45.26,315.67,83.64,276.53,92.35,299.42,45.61,317.84,87.73,219.43,135.68,230.71,80.65,97.97,113.62,136.27,223.85,140.7,349.36,300.37,247.82,119.7,73.18,250.95
2000-03-10,93.62,268.51,202.54,328.32,215.35,259.22,86.79,230.74,179.97,213.14,121.17,63.54,177.63,133.51,355.9,105.52,124.11,115.74,90.17,160.11,52.94,154.99,135.83,117.38,69.03,57.37,84.31,57.28,45.81,317.56,84.02,274.67,91.73,295.55,45.56,311.94,86.01,218.72,133.9,234.42,80.58,97.73,116.73,135.74,220.34,143.77,350.83,303.75,246.12,118.88,73.45,248.38
2000-03-11,92.47,269.01,201.14,333.75,212.4,260.47,86.24,230.75,178.58,209.6,120.76,64.51,179.38,134.02,351.09,104.59,123.44,116.68,90.22,162.46,52.33,155.41,136.48,117.01,69.54,56.8,84.48,57.96,45.9,313.14,83.24,271.97,90.54,290.43,45.62,312.56,85.44,219.7,134.61,238.18,81.39,97.94,116.52,135.7,224.41,143.31,348.81,299.08,248.28,119.91,73.85,249.79
2000-03-12,92.85,262.2,202.08,336.0,211.58,260.72,85.01,229.63,179.52,210.94,120.95,64.48,181.29,132.32,350.26,104.46,125.04,117.57,89.3,161.57,51.97,154.91,134.75,118.11,68.98,56.0,83.79,57.44,46.4,308.43,82.49,271.12,90.44,289.94,45.93,310.53,85.79,221.31,136.56,237.32,81.82,96.84,114.78,132.76,228.63,143.9,350.64,300.56,249.12,121.92,73.44,252.45
2000-03-13,91.52,260.55,201.44,336.53,214.31,261.63,83.87,228.22,178.76,214.26,121.92,64.47,181.38,132.37,353.23,104.79,122.28,116.21,88.67,160.11,51.9,157.93,132.56,119.75,68.61,56.7,84.54,58.17,46.49,304.21,81.06,270.4,90.89,291.25,45.48,312.5,86.24,219.98,137.1,233.54,81.34,95.55,114.13,135.5,229.61,142.47,342.56,305.84,250.71,122.13,74.69,250.15
2000-03-14,92.22,258.13,205.53,336.16,214.18,258.61,83.58,234.36,174.63,214.78,122.84,63.19,182.83,132.31,357.16,105.03,122.81,116.39,89.11,157.56,52.44,154.24,134.35,120.13,68.34,56.58,83.26,58.32,46.21,305.58,80.56,271.82,90.32,292.83,45.93,315.23,86.52,220.1,137.82,234.9,81.73,96.19,114.89,134.44,226.77,143.91,345.5,302.64,251.16,119.77,74.3,250.44
2000-03-15,93.21,258.13,209.08,334.97,214.4,258.37,83.22,232.76,172.32,215.18,121.29,63.35,180.98,135.4,357.63,104.72,123.32,116.44,89.67,157.48,52.92,151.23,135.9,119.02,67.59,56.7,82.52,58.82,46.23,310.46,81.21,270.35,90.72,291.67,45.8,316.85,86.24,221.94,138.3,236.82,83.03,96.5,113.53,136.12,223.78,144.18,348.19,300.07,251.14,118.4,75.24,250.41
2000-03-16,92.98,261.8,206.31,340.11,215.44,260.57,83.51,231.86,171.9,214.98,121.69,62.68,182.35,134.52,363.19,103.88,124.25,117.21,89.0,157.74,54.21,149.12,134.92,118.85,67.58,57.24,82.68,59.27,46.63,308.69,81.26,271.59,90.35,289.22,44.72,320.46,86.89,217.01,139.8,236.64,83.91,95.63,113.92,138.2,227.52,143.29,344.76,300.26,249.95,119.83,75.83,250.15
2000-03-17,93.58,264.46,202.48,342.38,217.91,265.6,84.05,236.18,172.32,216.17,121.31,62.7,184.21,131.11,369.0,102.79,122.8,115.52,90.38,158.02,54.59,150.51,135.21,118.86,67.95,57.92,82.05,59.69,47.36,312.96,80.19,275.79,91.15,292.48,44.32,317.74,87.34,214.2,138.56,235.36,84.38,95.41,113.39,138.12,225.55,143.7,338.32,297.69,252.28,120.81,76.27,248.78
2000-03-18,93.05,268.05,201.52,336.55,218.01,265.6,85.06,233.38,171.12,216.29,121.16,63.37,182.88,132.42,369.03,101.88,125.77,113.67,90.57,158.55,53.32,149.72,133.07,121.11,69.35,58.9,81.42,59.63,47.7,311.15,80.92,277.4,92.32,292.61,44.36,317.22,85.79,214.17,138.17,234.54,83.4,94.88,112.95,137.97,224.3,144.18,342.71,296.14,256.44,120.59,76.73,247.47
2000-03-19,92.52,267.84,194.48,339.95,215.07,266.24,83.99,237.19,168.54,214.0,120.2,63.23,182.12,133.64,366.01,101.72,126.35,111.42,93.38,159.4,52.84,150.75,132.48,121.13,68.44,59.19,82.15,59.98,47.54,312.8,79.8,276.56,92.57,289.94,44.81,315.83,84.59,215.29,138.81,232.7,83.18,94.48,111.72,140.02,226.42,141.72,333.79,299.43,258.19,118.77,76.63,246.18
2000-03-20,92.7,268.83,197.01,335.74,216.0,267.98,83.79,239.28,168.89,215.97,118.56,63.32,185.26,134.18,366.08,102.08,128.0,111.72,93.94,158.59,53.38,152.17,132.37,120.17,69.18,58.5,82.51,59.63,48.39,317.89,79.4,277.15,91.51,291.18,44.79,315.71,84.59,210.25,138.09,237.39,83.26,94.32,109.67,139.45,228.36,140.48,338.31,301.6,256.43,119.25,77.73,245.37
2000-03-21,92.99,269.92,197.34,336.17,215.57,270.36,83.96,240.89,167.71,216.09,116.37,62.36,187.23,133.56,360.44,102.09,130.31,111.82,94.32,160.12,53.47,151.27,131.85,121.4,68.43,59.04,81.94,59.61,47.89,316.28,77.93,280.12,90.47,291.57,44.08,320.93,84.37,210.56,140.81,240.65,83.28,93.24,109.81,140.13,229.19,140.86,334.7,299.33,259.95,119.55,77.28,244.99
2000-03-22,94.44,267.4,195.01,329.45,215.76,272.55,84.89,244.41,169.95,216.71,115.55,62.22,185.83,134.88,357.66,103.51,130.13,109.94,93.6,158.25,52.79,151.04,132.67,121.7,68.78,59.09,81.92,59.28,47.61,312.41,77.79,279.92,90.17,289.44,43.97,320.99,84.81,210.9,142.7,242.64,83.06,93.24,111.36,141.27,234.35,143.29,328.88,301.08,258.83,120.78,77.07,245.6
2000-03-23,94.51,268.51,193.01,330.7,217.09,269.86,85.08,242.3,169.59,214.8,116.33,62.55,187.6,134.44,356.57,103.1,131.51,109.36,94.01,159.86,53.23,150.83,132.73,121.71,68.29,58.61,81.65,58.52,47.9,309.96,77.41,280.58,89.81,288.5,43.65,324.54,87.14,212.36,142.35,241.22,84.39,91.56,112.8,141.64,232.0,142.33,326.65,300.19,258.48,120.3,76.5,245.26
2000-03-24,95.34,267.88,193.44,333.25,217.49,274.76,84.63,244.49,167.94,216.86,116.92,62.48,181.38,133.08,356.46,102.98,130.8,109.06,92.84,159.07,52.76,150.21,132.62,123.41,68.15,58.73,82.16,57.89,47.57,308.93,77.16,279.81,88.95,288.98,43.38,322.55,88.42,210.99,143.44,239.38,85.85,92.16,109.46,142.21,233.65,145.68,326.49,300.68,257.57,117.45,73.76,241.85
2000-03-25,95.51,267.01,192.91,334.52,215.87,280.16,86.73,247.28,168.44,215.45,117.47,62.7,180.42,133.07,353.94,101.76,131.67,110.56,93.15,161.36,52.23,148.45,134.38,123.07,66.94,60.24,82.62,58.61,47.81,311.48,77.52,279.7,90.08,288.64,43.87,320.66,88.82,213.46,141.94,239.3,85.46,92.66,110.74,145.31,231.43,142.99,324.02,298.76,258.49,118.69,72.89,239.76
2000-03-26,94.5,265.29,190.9,334.28,218.74,280.94,87.12,249.13,169.94,215.45,117.31,62.46,178.89,133.4,347.88,100.69,133.0,107.91,93.13,162.43,53.3,147.85,132.16,122.86,67.2,61.01,82.2,59.73,48.45,309.9,76.57,283.38,90.12,287.8,43.81,318.72,89.0,213.71,140.65,238.63,84.71,92.73,110.56,143.6,231.82,141.27,319.92,298.67,258.86,119.32,72.39,240.61
2000-03-27,96.72,269.48,189.7,337.13,220.04,280.75,87.71,248.64,170.77,218.71,115.47,62.56,176.73,132.2,347.75,98.9,132.66,106.18,93.41,164.89,53.86,147.44,131.36,122.46,67.75,61.01,82.86,59.87,49.06,310.96,76.31,280.52,89.95,286.45,43.28,319.62,89.31,213.75,139.68,235.19,85.38,92.5,109.56,142.36,233.91,140.82,328.06,301.76,267.5,116.82,72.24,242.27
2000-03-28,97.62,269.16,190.39,338.3,219.76,281.44,87.49,250.47,169.64,221.28,117.74,62.84,175.3,130.28,349.07,97.73,130.44,105.36,92.17,163.83,53.67,147.09,132.78,123.6,68.01,60.51,83.88,60.06,49.4,310.68,76.37,278.5,88.61,287.87,42.58,322.13,89.53,215.16,141.13,239.51,84.73,92.25,108.68,142.14,234.33,140.71,328.05,306.98,266.2,115.86,71.38,241.11
2000-03-29,97.25,266.63,188.13,338.09,219.48,276.63,87.3,254.26,168.0,219.19,116.96,62.56,176.42,129.86,344.68,98.16,132.24,106.75,92.78,165.55,52.73,145.82,132.42,123.4,68.24,61.31,86.0,59.58,49.85,307.7,76.6,279.71,87.44,284.09,42.69,322.42,89.34,216.26,143.06,239.51,84.56,91.73,109.11,143.22,233.85,140.58,327.44,306.2,263.56,115.87,71.42,244.56
2000-03-30,98.9,271.87,190.09,334.26,219.46,277.46,86.75,254.96,170.28,220.21,117.93,63.31,174.85,131.01,344.19,99.22,129.52,105.78,91.0,167.63,53.26,144.78,133.34,124.0,68.79,62.45,85.77,60.27,49.49,308.6,75.92,286.4,87.92,278.33,43.23,324.96,87.54,219.12,141.41,238.15,82.73,91.88,109.79,142.88,234.89,139.59,327.87,305.95,263.67,116.9,72.71,239.23
2000-03-31,98.35,269.67,191.15,334.2,219.5,275.69,87.68,256.56,169.44,219.19,118.48,63.18,174.58,130.76,341.47,100.89,128.72,105.58,91.31,169.96,54.41,144.2,132.57,125.3,69.39,62.96,85.15,60.9,49.42,308.96,76.17,281.73,87.05,278.73,43.72,325.5,89.52,217.87,143.85,238.3,82.92,90.71,106.61,142.07,236.23,139.36,325.93,304.37,265.21,118.96,73.11,236.91
2000-04-01,98.62,269.7,191.91,330.63,217.55,273.39,87.48,258.54,171.52,216.45,119.62,62.97,175.57,129.34,341.96,101.76,130.73,105.12,90.3,173.29,54.39,143.58,133.54,124.1,69.36,63.43,84.84,60.97,49.63,309.54,76.08,282.86,86.77,274.42,43.55,325.83,89.22,220.21,145.22,237.71,82.88,92.37,107.36,141.29,240.84,139.63,325.39,308.13,268.04,118.93,73.14,239.43
2000-04-02,100.33,269.15,192.65,325.94,218.36,269.89,88.41,255.51,172.78,214.4,117.96,62.83,175.59,131.44,334.99,102.83,129.26,104.58,91.77,173.77,52.87,142.46,134.62,126.16,70.54,63.44,83.91,60.75,48.81,309.54,75.97,287.3,86.11,275.88,42.81,328.74,89.12,218.55,144.83,240.39,82.18,92.46,106.86,141.4,239.27,142.29,321.93,307.59,262.02,118.26,73.69,238.23
2000-04-03,102.87,269.9,191.88,326.68,217.55,271.27,88.96,252.78,172.48,213.28,120.01,62.57,178.89,131.43,335.29,102.55,127.59,102.64,90.32,172.86,54.11,143.49,133.24,126.49,70.47,62.75,84.36,61.18,49.73,309.94,77.14,288.23,85.3,279.99,43.33,330.74,88.76,218.35,144.77,243.1,80.77,94.01,105.13,143.38,235.19,143.42,321.26,303.38,265.14,117.34,73.27,236.88
2000-04-04,104.26,272.78,191.05,329.52,216.95,272.25,88.56,255.5,172.82,215.26,119.85,63.33,177.49,129.2,337.2,101.0,129.39,101.68,88.58,173.32,55.0,141.83,131.84,126.63,71.1,61.87,84.25,61.52,49.46,310.33,77.25,292.89,86.1,277.27,42.5,333.91,90.29,220.53,143.33,238.65,78.83,94.69,105.54,140.91,231.92,144.57,323.94,303.29,269.36,116.17,71.93,235.65
2000-04-05,104.29,275.37,189.83,328.27,214.53,270.88,89.09,253.37,174.02,220.08,119.22,63.42,180.97,128.09,335.64,99.99,128.41,99.77,88.75,173.54,55.27,141.0,132.72,126.27,70.69,62.74,83.46,61.04,49.71,314.09,77.82,283.67,86.55,277.2,42.56,334.4,90.15,223.14,142.91,236.82,78.53,96.55,104.22,141.11,231.53,143.75,321.86,296.45,270.47,116.94,71.71,233.99
2000-04-06,104.02,279.88,189.67,330.64,215.57,273.92,89.18,250.55,171.03,219.35,117.63,64.19,181.07,127.7,331.79,99.6,126.55,101.61,88.07,174.52,55.12,143.24,135.1,126.39,71.06,62.53,83.36,61.75,50.01,315.59,76.55,281.46,86.17,277.39,43.19,336.41,88.31,223.33,144.78,239.25,79.28,95.54,103.97,140.7,229.07,144.39,322.21,295.81,269.28,117.07,72.53,231.59
2000-04-07,105.16,276.65,192.57,335.49,221.72,277.46,88.27,247.58,170.58,224.52,116.8,63.57,185.52,125.81,335.32,99.65,124.92,100.58,87.69,172.47,54.63,144.39,135.81,124.88,70.5,63.1,83.46,62.03,49.73,316.59,76.26,281.45,86.55,280.8,43.13,329.03,88.01,220.35,147.12,238.67,80.08,97.04,105.01,142.73,225.71,144.41,328.74,297.36,268.65,116.99,71.99,228.91
2000-04-08,105.3,278.48,190.73,336.92,225.14,276.63,88.75,247.82,171.83,224.16,116.33,62.67,186.36,124.42,331.62,98.53,124.16,101.06,87.12,172.52,55.01,144.13,134.27,125.15,69.93,63.44,83.86,62.32,49.92,313.31,77.13,284.73,87.67,282.14,43.76,327.27,89.58,217.75,148.18,243.56,80.56,97.92,104.79,142.32,225.05,143.94,331.49,302.26,268.09,117.71,72.11,226.6
2000-04-09,103.67,279.99,191.6,336.44,220.16,278.28,88.83,248.35,173.9,224.79,116.61,61.77,186.57,123.03,334.53,98.48,126.56,102.26,87.77,171.81,54.54,144.63,132.01,125.45,70.89,62.17,83.2,62.08,48.82,312.94,76.58,287.57,87.98,283.57,43.5,323.41,88.99,222.13,146.46,248.51,80.76,96.3,104.66,144.17,225.62,144.22,335.37,301.97,267.86,117.95,72.06,226.48
2000-04-10,105.53,273.53,188.7,337.78,219.26,274.14,88.35,250.72,172.75,230.2,117.27,61.65,189.33,121.67,336.09,98.36,125.92,101.57,86.01,171.34,54.4,146.23,131.27,125.06,70.68,62.73,83.15,61.34,49.02,312.42,76.78,285.86,88.3,286.14,43.46,321.27,89.23,224.08,149.44,250.38,81.85,95.95,106.81,143.05,224.1,146.51,332.57,304.01,269.74,121.37,72.75,230.81
2000-04-11,106.67,278.82,190.31,337.29,219.14,278.39,89.9,252.58,170.03,233.46,118.23,61.62,188.9,120.55,337.64,98.88,126.94,101.6,86.18,171.69,54.72,145.22,130.38,123.63,70.4,62.8,85.13,62.36,49.61,314.58,76.57,283.89,87.72,287.01,43.24,324.8,90.71,225.19,149.82,254.89,81.98,94.04,107.21,142.74,224.83,146.06,328.15,302.86,268.05,119.93,73.9,228.77
2000-04-12,106.25,280.91,190.66,342.08,215.9,281.53,90.82,254.63,173.11,232.89,118.24,60.73,186.79,119.99,338.42,101.0,126.28,99.85,85.99,171.52,54.87,145.67,129.0,123.02,70.89,62.33,85.15,62.03,49.41,317.97,75.77,283.77,88.59,286.55,42.85,321.42,91.35,221.87,151.3,255.66,83.64,94.78,105.89,142.6,226.9,148.14,323.54,300.65,271.82,120.45,73.51,231.63
2000-04-13,105.66,282.3,191.39,339.35,213.08,278.39,90.9,257.56,172.3,234.29,119.15,60.45,191.56,120.63,343.43,102.17,125.84,99.7,84.97,169.91,54.99,146.26,129.56,123.24,71.06,61.49,84.98,62.19,48.73,314.93,75.71,285.26,89.5,289.34,43.19,323.18,93.22,220.51,150.38,256.4,84.51,95.46,105.96,141.29,228.58,149.1,325.09,298.32,270.83,121.01,72.84,235.74
2000-04-14,106.54,280.69,191.01,345.8,212.25,277.93,92.47,253.94,172.73,234.65,118.79,60.1,189.45,122.44,347.27,101.52,126.11,100.06,86.59,167.18,53.88,146.47,128.48,120.85,70.14,60.63,85.71,62.29,48.98,313.51,75.03,284.42,89.59,286.76,43.38,323.59,93.13,221.14,151.77,257.44,85.45,93.81,105.44,141.68,229.75,151.03,326.6,298.49,273.34,121.13,72.66,234.18
2000-04-15,106.37,281.41,190.52,349.51,217.12,279.77,92.16,254.14,173.26,239.23,118.43,60.61,188.26,121.93,352.79,101.48,126.58,100.71,86.83,168.13,53.18,146.84,127.42,119.91,69.91,61.21,86.44,61.56,49.5,315.74,73.92,285.52,89.99,283.6,43.92,322.44,93.77,218.47,151.47,258.17,85.48,92.08,103.71,140.77,227.07,151.07,328.91,301.74,275.7,120.07,72.6,229.28
2000-04-16,105.37,279.32,191.96,358.7,218.88,282.87,92.29,256.02,173.73,240.25,119.73,60.73,187.44,122.89,353.94,103.28,126.1,99.13,87.36,171.32,53.14,148.87,127.75,119.73,70.45,61.68,85.43,62.74,49.54,312.41,73.6,280.57,88.66,287.41,43.47,323.03,93.66,218.66,150.44,258.24,85.76,92.23,103.14,139.47,231.09,152.93,331.24,304.81,276.5,119.4,71.06,232.06
2000-04-17,104.92,279.03,193.58,360.39,218.65,284.47,92.63,253.59,171.63,236.72,118.49,59.87,187.81,123.98,355.7,104.0,126.43,99.3,87.45,172.94,53.81,149.41,127.81,121.06,70.26,60.94,85.78,62.49,49.78,312.98,73.33,279.51,90.06,285.98,43.12,328.46,93.41,220.52,148.48,263.08,84.72,91.49,103.23,139.63,231.54,153.0,331.08,305.58,272.98,119.43,71.74,233.2
2000-04-18,104.59,282.57,195.4,365.39,221.17,283.35,91.89,254.88,171.15,236.33,118.83,58.95,190.71,123.04,354.58,104.49,125.56,99.92,86.78,169.47,53.48,148.87,125.92,120.83,69.25,60.38,85.82,61.84,50.41,314.53,72.99,283.03,88.94,289.84,42.94,326.6,92.07,224.05,151.28,267.22,84.48,92.1,105.25,140.87,229.33,152.59,329.79,301.51,272.49,117.78,72.27,235.33
2000-04-19,104.76,279.9,197.67,363.88,222.43,277.6,91.04,261.88,171.42,233.7,119.13,58.56,189.37,123.31,359.36,103.73,123.53,98.63,86.47,170.93,53.87,147.22,126.84,118.39,69.72,60.4,86.64,61.25,50.77,314.49,74.54,288.25,89.36,291.71,43.41,329.18,92.55,224.64,153.25,265.4,85.02,91.76,106.57,141.25,224.6,153.66,329.67,310.31,272.03,118.25,72.14,238.92
2000-04-20,104.35,277.77,197.09,356.78,224.45,279.21,91.44,266.25,171.17,233.61,116.45,58.33,189.22,123.41,358.08,102.77,122.22,97.05,85.87,168.47,53.92,147.83,125.27,118.09,70.73,60.76,85.89,60.97,51.33,314.28,73.93,289.56,87.51,290.92,43.46,323.25,91.46,226.38,152.48,266.11,84.11,94.35,105.91,140.52,218.62,152.67,333.1,306.52,273.58,117.75,71.75,241.09
2000-04-21,103.72,279.37,198.31,354.57,224.91,276.68,91.14,267.39,172.2,231.18,115.87,58.98,191.1,124.08,360.88,101.86,124.03,94.59,86.63,171.95,54.53,146.03,125.56,118.43,71.2,60.84,85.78,60.35,51.61,318.11,73.42,288.23,89.78,288.11,43.78,326.97,92.48,229.54,153.13,266.29,83.18,95.73,106.18,139.16,218.18,152.64,328.91,306.41,268.9,118.01,71.85,246.34
2000-04-22,103.99,280.75,199.27,356.89,222.86,271.42,91.97,266.77,175.19,228.34,115.06,59.71,190.07,120.63,362.17,100.02,123.6,93.13,86.96,170.43,54.5,145.25,126.19,118.93,70.82,62.55,84.5,60.75,50.52,317.84,74.75,289.63,90.5,291.33,44.51,330.35,93.49,228.85,152.47,267.81,83.03,95.41,104.78,139.56,220.55,152.54,326.9,309.07,270.35,114.6,71.73,242.43
2000-04-23,105.32,282.67,197.49,363.45,220.77,270.22,90.04,270.76,175.57,230.84,114.92,59.84,191.5,120.37,362.58,101.37,123.53,93.4,86.38,171.95,55.0,144.56,126.72,118.29,70.29,62.9,85.47,60.67,50.61,316.59,74.99,286.56,91.31,293.28,43.76,328.87,94.39,225.19,149.84,268.26,82.71,96.24,103.98,138.8,226.84,151.33,321.97,311.53,273.71,113.82,70.51,240.51
2000-04-24,105.3,279.23,200.01,366.21,219.11,269.14,89.04,269.0,172.77,232.97,114.63,59.04,193.37,120.46,364.35,101.04,125.04,93.84,84.99,170.08,55.44,144.61,127.4,119.38,69.22,62.61,85.48,60.25,50.09,309.19,74.31,287.48,92.53,293.31,43.44,329.68,94.57,222.92,150.82,270.59,82.55,97.31,104.65,139.64,227.14,150.49,324.71,310.97,277.8,115.66,70.71,238.19
2000-04-25,104.7,280.26,199.75,367.9,218.7,269.62,89.73,270.04,169.12,230.09,112.99,58.53,192.38,121.65,367.03,100.44,127.07,92.98,85.56,167.05,56.47,146.21,126.68,119.96,68.75,62.3,85.08,58.89,49.57,307.7,74.69,287.89,90.04,296.75,43.26,334.71,94.19,222.72,150.54,270.59,82.39,97.28,105.09,142.98,230.94,150.65,328.25,312.8,280.14,115.62,70.69,239.98
2000-04-26,104.79,278.84,199.85,366.36,213.44,270.84,88.95,268.3,169.31,232.61,113.99,59.3,191.45,122.81,359.72,101.11,124.15,92.03,85.47,166.79,56.59,146.52,125.99,121.15,68.49,62.95,86.88,58.7,50.2,308.65,74.57,286.75,89.79,294.2,42.48,341.9,92.44,222.52,149.63,273.72,81.95,96.89,106.71,143.51,230.34,152.33,324.88,311.67,280.92,115.95,70.58,242.61
2000-04-27,107.29,277.41,202.62,358.36,212.98,269.34,88.34,270.02,169.88,234.86,113.86,60.43,190.62,122.43,359.25,102.78,124.22,92.42,85.23,169.29,57.32,146.37,125.82,123.64,67.82,63.56,87.43,58.9,49.38,313.97,74.01,281.8,90.11,300.2,42.38,346.37,93.08,224.07,149.08,275.3,81.73,95.46,106.7,142.79,229.82,151.35,327.1,307.9,282.54,116.59,69.5,245.48
2000-04-28,108.37,280.52,206.23,353.79,216.71,266.16,89.79,270.41,168.8,233.08,113.23,61.31,190.48,119.51,359.45,103.6,124.95,94.12,86.41,170.93,58.16,146.04,126.56,123.08,67.56,63.98,87.09,59.26,48.93,311.85,73.63,280.89,91.06,306.4,42.67,344.69,93.08,226.5,148.2,276.23,82.35,95.65,105.31,144.32,232.3,148.82,327.37,312.93,280.33,117.22,70.25,239.97
2000-04-29,107.77,276.02,207.84,352.3,217.51,264.95,90.36,269.24,171.1,237.56,114.88,61.19,185.19,120.19,360.83,103.68,124.61,94.53,85.88,173.74,58.42,145.81,127.03,123.1,67.18,64.66,85.74,59.24,48.17,316.04,74.61,281.22,90.12,307.56,41.71,344.41,93.91,232.56,148.16,280.44,82.31,95.69,102.74,145.45,230.39,150.08,331.4,315.1,279.68,117.6,68.73,241.3
2000-04-30,109.16,276.23,207.24,351.09,221.14,262.08,91.01,269.4,170.77,239.61,113.65,61.39,181.14,122.64,363.65,106.04,126.59,94.71,85.18,174.64,57.36,146.0,126.58,125.22,67.33,64.47,84.6,60.6,48.51,312.34,73.77,280.31,90.09,301.8,41.09,339.34,93.42,235.64,149.84,280.52,82.43,94.89,103.25,144.9,228.67,152.13,326.51,309.11,280.83,118.17,68.57,241.0
2000-05-01,108.46,275.22,212.05,352.24,223.85,262.9,90.5,268.23,172.17,238.89,113.11,61.95,177.15,123.99,369.33,105.71,127.51,94.25,84.24,176.1,58.08,147.24,127.12,127.29,67.2,63.87,84.64,61.4,48.59,310.0,73.64,282.06,89.79,306.07,40.99,343.07,94.13,235.86,151.77,279.11,82.49,94.63,103.61,144.64,227.65,152.55,319.7,309.35,283.59,118.64,69.13,244.62
2000-05-02,108.39,275.19,213.56,354.12,221.97,265.02,88.86,268.32,173.06,239.31,112.45,61.72,177.7,125.41,377.22,105.8,125.84,94.27,84.2,175.73,58.26,146.12,127.83,127.49,67.38,63.99,85.56,61.59,48.18,311.51,72.75,280.21,89.46,306.66,40.22,344.68,94.68,231.51,154.41,280.0,83.02,94.11,104.42,145.13,226.44,152.8,319.96,308.49,284.52,120.8,69.7,239.51
2000-05-03,110.07,269.44,211.55,357.52,222.04,262.08,87.69,270.37,171.41,241.39,111.68,61.33,177.93,128.13,370.98,104.14,126.19,93.06,84.2,175.06,58.0,147.52,127.92,127.79,66.55,64.52,85.03,60.52,47.97,308.01,72.56,275.37,88.75,305.11,40.42,344.21,93.88,229.86,155.33,276.37,82.07,96.29,103.64,147.97,227.41,152.7,320.51,308.35,289.18,118.29,70.27,238.99
2000-05-04,110.4,270.63,207.72,359.99,222.77,261.78,87.64,265.6,172.28,244.76,111.95,61.48,175.88,126.2,369.92,105.39,125.82,93.16,84.54,175.96,58.34,144.95,124.84,127.09,67.87,65.85,84.93,60.58,48.24,305.76,73.4,278.28,90.14,303.15,40.25,341.46,92.17,228.64,153.85,281.42,82.8,96.4,103.39,148.39,229.2,152.85,322.22,307.02,291.73,117.61,70.22,240.38
2000-05-05,108.3,268.91,204.89,362.03,222.2,257.74,88.24,263.62,173.07,248.52,111.68,60.3,177.27,127.68,371.96,105.3,129.16,92.79,82.61,175.59,58.36,144.18,128.25,124.47,68.73,66.33,86.01,60.66,48.11,302.05,74.13,277.04,90.01,300.27,40.19,342.05,90.12,229.42,151.15,281.45,83.29,97.99,103.2,152.11,229.51,154.35,320.98,305.37,291.92,117.74,70.26,241.82
2000-05-06,107.1,269.56,204.13,362.84,227.48,255.53,88.43,264.08,172.36,250.51,110.64,60.19,173.77,126.95,365.66,106.06,128.28,93.08,81.71,172.29,57.88,144.45,128.32,124.24,69.36,66.09,85.73,61.06,47.75,298.53,72.17,272.62,90.6,295.59,40.05,339.66,89.75,230.08,152.56,283.72,83.77,97.87,103.29,153.8,227.8,154.78,322.04,306.99,299.27,117.61,69.09,242.5
